epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,22060.4,1.27904,1.64186,1.30571,0.59101,0.44501,0.47565,0.33214,1.1768,1.30276,1.2094,0.006832,0.006832,0.006832
18,23349.2,1.27656,1.63433,1.30291,0.60379,0.44463,0.47865,0.33433,1.1743,1.29607,1.20722,0.006634,0.006634,0.006634
19,24643.4,1.27431,1.62378,1.30088,0.60446,0.4463,0.48096,0.3357,1.17214,1.29105,1.20538,0.006436,0.006436,0.006436
20,25936.8,1.27104,1.61602,1.29706,0.61021,0.44601,0.48297,0.33751,1.1702,1.28513,1.20355,0.006238,0.006238,0.006238
21,27233.5,1.26742,1.60627,1.29457,0.60939,0.44744,0.48532,0.33957,1.16886,1.27986,1.20183,0.00604,0.00604,0.00604
22,28531.8,1.26222,1.60334,1.29317,0.61466,0.44811,0.48704,0.34101,1.16755,1.27484,1.20034,0.005842,0.005842,0.005842
23,29832.7,1.26112,1.59393,1.29051,0.61331,0.45003,0.48894,0.34201,1.16577,1.27108,1.1987,0.005644,0.005644,0.005644
24,31136.7,1.25909,1.58529,1.28798,0.61692,0.45,0.49029,0.34342,1.16446,1.26764,1.19744,0.005446,0.005446,0.005446
25,32444.2,1.2568,1.58166,1.28643,0.61279,0.4523,0.49164,0.34447,1.16277,1.26438,1.19583,0.005248,0.005248,0.005248
26,33753,1.25383,1.56949,1.28377,0.61876,0.45002,0.49313,0.34583,1.16122,1.26024,1.19397,0.00505,0.00505,0.00505
27,35059.7,1.24963,1.56047,1.28124,0.62172,0.44964,0.49457,0.34655,1.1595,1.25633,1.19231,0.004852,0.004852,0.004852
28,36403.7,1.24584,1.55624,1.28055,0.6202,0.45141,0.49549,0.34756,1.15806,1.25345,1.19105,0.004654,0.004654,0.004654
29,37744.3,1.24238,1.54625,1.27764,0.61789,0.45304,0.49675,0.34878,1.15646,1.25032,1.18981,0.004456,0.004456,0.004456
30,39043.6,1.23684,1.53459,1.27406,0.62521,0.45305,0.4976,0.34995,1.15475,1.24714,1.18819,0.004258,0.004258,0.004258
31,40344,1.23313,1.52656,1.27118,0.6233,0.45404,0.49877,0.35116,1.15359,1.24359,1.18684,0.00406,0.00406,0.00406
32,41644.9,1.23178,1.51592,1.26854,0.61586,0.4593,0.49962,0.35193,1.15303,1.24057,1.1859,0.003862,0.003862,0.003862
33,42946.3,1.22597,1.51092,1.26678,0.61777,0.46252,0.50149,0.35341,1.15184,1.23812,1.18482,0.003664,0.003664,0.003664
34,44247,1.22407,1.49847,1.26317,0.61721,0.46535,0.50298,0.35448,1.15115,1.23573,1.18376,0.003466,0.003466,0.003466
35,45542.6,1.22116,1.49022,1.2615,0.61282,0.46948,0.50419,0.35541,1.15003,1.23367,1.18247,0.003268,0.003268,0.003268
36,46838.5,1.21702,1.483,1.25928,0.61757,0.47124,0.5052,0.35623,1.1483,1.23166,1.18075,0.00307,0.00307,0.00307
37,48135.4,1.21337,1.47332,1.25683,0.62265,0.47041,0.50655,0.35759,1.14683,1.22991,1.1795,0.002872,0.002872,0.002872
38,49476.9,1.20788,1.46135,1.25289,0.6227,0.47071,0.50769,0.35829,1.14504,1.22805,1.17809,0.002674,0.002674,0.002674
39,50772.5,1.20497,1.45118,1.24952,0.62202,0.46843,0.5084,0.35906,1.1446,1.22679,1.17739,0.002476,0.002476,0.002476
40,52073.2,1.19933,1.43967,1.24681,0.6231,0.46989,0.50993,0.36033,1.1432,1.22516,1.17579,0.002278,0.002278,0.002278
41,53413,1.19247,1.33947,1.23474,0.62132,0.47181,0.51117,0.36149,1.14157,1.22369,1.17424,0.00208,0.00208,0.00208
42,54753,1.18348,1.31512,1.22907,0.61818,0.47521,0.512,0.36266,1.1397,1.22284,1.17299,0.001882,0.001882,0.001882
43,56023.4,1.17513,1.29662,1.22192,0.61547,0.47572,0.51299,0.36372,1.13822,1.22206,1.17192,0.001684,0.001684,0.001684
44,57344.2,1.16782,1.2807,1.21636,0.61748,0.47552,0.51417,0.36468,1.13732,1.22097,1.17083,0.001486,0.001486,0.001486
45,58666.9,1.16015,1.26222,1.2108,0.61534,0.47778,0.51465,0.36512,1.13602,1.21916,1.16976,0.001288,0.001288,0.001288
46,59938.3,1.15398,1.24725,1.20643,0.61685,0.47839,0.51583,0.36581,1.13473,1.21727,1.16852,0.00109,0.00109,0.00109
47,61215,1.14485,1.22951,1.20138,0.61626,0.47891,0.51673,0.36646,1.13381,1.21509,1.16733,0.000892,0.000892,0.000892
48,62481.1,1.13735,1.21298,1.19566,0.61514,0.47939,0.51743,0.36748,1.13221,1.21202,1.16564,0.000694,0.000694,0.000694
49,63681.4,1.12856,1.19624,1.19128,0.61185,0.48149,0.51872,0.36853,1.1312,1.20878,1.16446,0.000496,0.000496,0.000496
50,64883.3,1.12181,1.17893,1.18543,0.61657,0.48206,0.5198,0.36917,1.13,1.20572,1.1632,0.000298,0.000298,0.000298
